,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
1054,"[30, 54]",,2.0,,14,20.0,20,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1055,,,,,15,20.0,36,,,,,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1056,,,,,16,20.0,23,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1057,,,,,17,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1058,"[30, 54]",,2.0,,18,20.0,34,,,,,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1059,,,,,19,20.0,17,,,,,50,100,3,Fender Strat Clean Neck SC,G53-66602-1111-00068
1060,,,,,0,20.0,37,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1061,,,,,1,20.0,22,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1062,"[30, 54]",,2.0,,2,20.0,6,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1063,,,,,3,20.0,7,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1064,"[30, 54]",,2.0,,4,20.0,3,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1065,"[30, 54]",,2.0,,5,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1066,"[30, 54]",,2.0,,6,20.0,46,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1067,"[30, 54]",,2.0,,7,20.0,50,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1068,,,,,8,20.0,47,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1069,"[30, 54]",,2.0,,9,20.0,35,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1070,"[30, 54]",,2.0,,10,20.0,0,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1071,"[30, 54]",,2.0,,11,20.0,4,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1072,"[30, 54]",,2.0,,12,20.0,18,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1073,"[30, 54]",,2.0,,13,20.0,52,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1074,"[30, 54]",,2.0,,14,20.0,4,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1075,,,,,15,20.0,38,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1076,"[30, 54]",,2.0,,16,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1077,,,,,17,20.0,20,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1078,,,,,18,20.0,47,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1079,"[30, 54]",,2.0,,19,20.0,6,,,,,50,100,3,Fender Strat Clean Neck SC,G53-46201-1111-00015
1080,"[30, 54]",,2.0,,0,20.0,59,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1081,"[30, 54]",,2.0,,1,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1082,,,,,2,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1083,,,,,3,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1084,"[30, 54]",,2.0,,4,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1085,"[30, 54]",,2.0,,5,20.0,14,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1086,,,,,6,20.0,35,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1087,,,,,7,20.0,47,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1088,"[30, 54]",,2.0,,8,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1089,,,,,9,20.0,47,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1090,"[30, 54]",,2.0,,10,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1091,"[30, 54]",,2.0,,11,20.0,25,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1092,"[30, 54]",,2.0,,12,20.0,41,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1093,"[30, 54]",,2.0,,13,20.0,4,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1094,"[30, 54]",,2.0,,14,20.0,27,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1095,,,,,15,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1096,"[30, 54]",,2.0,,16,20.0,36,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1097,,,,,17,20.0,30,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1098,"[30, 54]",,2.0,,18,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1099,"[30, 54]",,2.0,,19,20.0,59,,,,,50,100,3,Fender Strat Clean Neck SC,G53-69510-1111-00063
1100,"[30, 54]",,2.0,,0,20.0,20,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1101,,,,,1,20.0,6,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1102,,,,,2,20.0,27,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1103,"[30, 54]",,2.0,,3,20.0,15,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1104,"[30, 54]",,2.0,,4,20.0,48,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1105,,,,,5,20.0,55,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1106,"[30, 54]",,2.0,,6,20.0,4,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1107,,,,,7,20.0,53,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1108,"[30, 54]",,2.0,,8,20.0,48,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1109,,,,,9,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1110,"[30, 54]",,2.0,,10,20.0,5,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1111,,,,,11,20.0,36,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1112,,,,,12,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1113,"[30, 54]",,2.0,,13,20.0,27,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1114,,,,,14,20.0,4,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1115,"[30, 54]",,2.0,,15,20.0,15,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1116,"[30, 54]",,2.0,,16,20.0,34,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1117,"[30, 54]",,2.0,,17,20.0,29,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1118,,,,,18,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1119,"[30, 54]",,2.0,,19,20.0,1,,,,,50,100,3,Fender Strat Clean Neck SC,G53-45200-1111-00014
1120,,,,,0,20.0,42,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1121,,,,,1,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1122,"[30, 54]",,2.0,,2,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1123,,,,,3,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1124,,,,,4,20.0,43,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1125,"[30, 54]",,2.0,,5,20.0,5,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1126,,,,,6,20.0,50,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1127,,,,,7,20.0,20,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1128,,,,,8,20.0,46,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1129,"[30, 54]",,2.0,,9,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1130,"[30, 54]",,2.0,,10,20.0,19,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1131,"[30, 54]",,2.0,,11,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1132,,,,,12,20.0,59,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1133,"[30, 54]",,2.0,,13,20.0,39,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1134,"[30, 54]",,2.0,,14,20.0,58,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1135,"[30, 54]",,2.0,,15,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1136,,,,,16,20.0,21,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1137,,,,,17,20.0,50,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1138,"[30, 54]",,2.0,,18,20.0,54,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1139,"[30, 54]",,2.0,,19,20.0,56,,,,,50,100,3,Fender Strat Clean Neck SC,G53-58403-1111-00043
1140,"[30, 54]",,2.0,,0,20.0,55,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1141,"[30, 54]",,2.0,,1,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1142,,,,,2,20.0,50,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1143,"[30, 54]",,2.0,,3,20.0,7,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1144,"[30, 54]",,2.0,,4,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1145,,,,,5,20.0,25,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1146,"[30, 54]",,2.0,,6,20.0,10,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1147,,,,,7,20.0,7,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1148,"[30, 54]",,2.0,,8,20.0,54,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1149,,,,,9,20.0,11,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1150,,,,,10,20.0,11,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1151,,,,,11,20.0,17,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1152,,,,,12,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1153,"[30, 54]",,2.0,,13,20.0,24,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1154,"[30, 54]",,2.0,,14,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1155,,,,,15,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1156,,,,,16,20.0,33,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1157,,,,,17,20.0,40,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1158,"[30, 54]",,2.0,,18,20.0,2,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1159,"[30, 54]",,2.0,,19,20.0,22,,,,,50,100,3,Fender Strat Clean Neck SC,G53-56401-1111-00041
1160,,,,,0,20.0,33,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1161,,,,,1,20.0,21,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1162,"[30, 54]",,2.0,,2,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1163,"[30, 54]",,2.0,,3,20.0,43,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1164,,,,,4,20.0,48,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1165,,,,,5,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1166,"[30, 54]",,2.0,,6,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1167,"[30, 54]",,2.0,,7,20.0,27,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1168,"[30, 54]",,2.0,,8,20.0,29,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1169,"[30, 54]",,2.0,,9,20.0,49,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1170,,,,,10,20.0,47,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1171,"[30, 54]",,2.0,,11,20.0,46,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1172,,,,,12,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1173,"[30, 54]",,2.0,,13,20.0,56,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1174,,,,,14,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1175,,,,,15,20.0,6,,,,,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1176,,,,,16,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1177,,,,,17,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1178,"[30, 54]",,2.0,,18,20.0,11,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1179,"[30, 54]",,2.0,,19,20.0,7,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-42102-1111-00003
1180,,,,,0,20.0,31,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1181,"[30, 54]",,2.0,,1,20.0,0,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1182,,,,,2,20.0,36,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1183,"[30, 54]",,2.0,,3,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1184,"[30, 54]",,2.0,,4,20.0,29,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1185,"[30, 54]",,2.0,,5,20.0,19,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1186,,,,,6,20.0,0,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1187,"[30, 54]",,2.0,,7,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1188,,,,,8,20.0,8,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1189,"[30, 54]",,2.0,,9,20.0,55,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1190,,,,,10,20.0,6,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1191,"[30, 54]",,2.0,,11,20.0,25,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1192,"[30, 54]",,2.0,,12,20.0,1,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1193,"[30, 54]",,2.0,,13,20.0,51,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1194,,,,,14,20.0,43,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1195,,,,,15,20.0,24,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1196,"[30, 54]",,2.0,,16,20.0,28,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1197,"[30, 54]",,2.0,,17,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1198,"[30, 54]",,2.0,,18,20.0,48,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1199,,,,,19,20.0,43,,,,,50,100,3,Fender Strat Clean Neck SC,G53-59500-1111-00053
1200,,,,,0,20.0,38,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1201,"[30, 54]",,2.0,,1,20.0,37,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1202,"[30, 54]",,2.0,,2,20.0,54,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1203,,,,,3,20.0,54,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1204,"[30, 54]",,2.0,,4,20.0,52,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1205,,,,,5,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1206,"[30, 54]",,2.0,,6,20.0,12,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1207,"[30, 54]",,2.0,,7,20.0,52,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1208,,,,,8,20.0,2,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1209,"[30, 54]",,2.0,,9,20.0,26,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1210,,,,,10,20.0,53,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1211,,,,,11,20.0,37,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1212,,,,,12,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1213,,,,,13,20.0,25,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1214,"[30, 54]",,2.0,,14,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1215,,,,,15,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1216,"[30, 54]",,2.0,,16,20.0,34,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1217,,,,,17,20.0,14,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1218,,,,,18,20.0,1,,,,,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1219,,,,,19,20.0,45,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-67603-1111-00069
1220,,,,,0,20.0,32,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1221,,,,,1,20.0,16,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1222,,,,,2,20.0,22,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1223,,,,,3,20.0,55,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1224,,,,,4,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1225,,,,,5,20.0,32,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1226,,,,,6,20.0,57,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1227,,,,,7,20.0,2,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1228,,,,,8,20.0,16,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1229,,,,,9,20.0,47,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1230,,,,,10,20.0,23,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1231,,,,,11,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1232,"[30, 54]",,2.0,,12,20.0,3,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1233,,,,,13,20.0,47,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1234,,,,,14,20.0,25,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1235,,,,,15,20.0,1,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1236,"[30, 54]",,2.0,,16,20.0,46,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1237,"[30, 54]",,2.0,,17,20.0,32,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1238,,,,,18,20.0,37,,,,,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1239,,,,,19,20.0,19,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-43103-1111-00004
1240,"[30, 54]",,2.0,,0,20.0,55,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1241,"[30, 54]",,2.0,,1,20.0,48,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1242,,,,,2,20.0,25,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1243,"[30, 54]",,2.0,,3,20.0,7,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1244,,,,,4,20.0,28,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1245,,,,,5,20.0,13,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1246,"[30, 54]",,2.0,,6,20.0,13,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1247,,,,,7,20.0,44,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1248,,,,,8,20.0,9,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1249,,,,,9,20.0,56,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1250,,,,,10,20.0,60,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1251,"[30, 54]",,2.0,,11,20.0,59,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1252,,,,,12,20.0,59,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1253,"[30, 54]",,2.0,,13,20.0,42,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1254,"[30, 54]",,2.0,,14,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1255,,,,,15,20.0,50,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1256,"[30, 54]",,2.0,,16,20.0,2,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1257,,,,,17,20.0,48,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1258,"[30, 54]",,2.0,,18,20.0,52,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1259,"[30, 54]",,2.0,,19,20.0,12,,,,,50,100,3,Fender Strat Clean Neck SC,G53-54304-1111-00031
1260,,,,,0,20.0,12,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1261,,,,,1,20.0,53,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1262,"[30, 54]",,2.0,,2,20.0,37,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1263,,,,,3,20.0,23,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1264,,,,,4,20.0,29,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1265,"[30, 54]",,2.0,,5,20.0,38,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1266,,,,,6,20.0,40,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1267,"[30, 54]",,2.0,,7,20.0,48,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1268,,,,,8,20.0,21,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1269,,,,,9,20.0,24,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1270,"[30, 54]",,2.0,,10,20.0,58,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1271,"[30, 54]",,2.0,,11,20.0,30,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1272,"[30, 54]",,2.0,,12,20.0,18,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1273,"[30, 54]",,2.0,,13,20.0,58,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1274,,,,,14,20.0,60,0.4,3.0,0.8,0.5,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
1275,"[30, 54]",,2.0,,15,20.0,23,,,,,50,100,3,Fender Strat Clean Neck SC,G53-60405-1111-00045
