,chord_name,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,model_name,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain
1105,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,5,Fender Strat Clean Neck SC,2,30,,,,,56,100,3
1106,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,41,26,0.4,3.0,0.8,0.5,59,100,3
1107,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,1,51,0.4,3.0,0.8,0.5,57,100,3
1108,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,8,Fender Strat Clean Neck SC,21,19,,,,,83,100,3
1109,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,9,Fender Strat Clean Neck SC,41,71,0.4,3.0,0.8,0.5,71,100,3
1110,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,10,Fender Strat Clean Neck SC,7,57,,,,,69,100,3
1111,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,11,Fender Strat Clean Neck SC,15,52,,,,,64,100,3
1112,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,12,Fender Strat Clean Neck SC,66,17,0.4,3.0,0.8,0.5,85,100,3
1113,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,13,Fender Strat Clean Neck SC,48,28,,,,,92,100,3
1114,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,14,Fender Strat Clean Neck SC,76,74,0.4,3.0,0.8,0.5,61,100,3
1115,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,75,34,0.4,3.0,0.8,0.5,68,100,3
1116,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,16,Fender Strat Clean Neck SC,18,58,0.4,3.0,0.8,0.5,69,100,3
1117,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,17,Fender Strat Clean Neck SC,80,62,0.4,3.0,0.8,0.5,59,100,3
1118,G53-64600-1111-00066_powerchords_root_64_71_76.wav,,,,,18,Fender Strat Clean Neck SC,80,59,0.4,3.0,0.8,0.5,87,100,3
1119,G53-64600-1111-00066_powerchords_root_64_71_76.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,68,74,0.4,3.0,0.8,0.5,51,100,3
1120,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Bridge HU,73,74,,,,,99,100,3
1121,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,1,Ibanez Power Strat Clean Bridge HU,80,42,,,,,100,100,3
1122,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,2,Ibanez Power Strat Clean Bridge HU,34,25,,,,,80,100,3
1123,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Bridge HU,59,54,0.4,3.0,0.8,0.5,73,100,3
1124,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Bridge HU,5,51,,,,,90,100,3
1125,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Bridge HU,19,76,,,,,97,100,3
1126,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,6,Ibanez Power Strat Clean Bridge HU,13,26,0.4,3.0,0.8,0.5,56,100,3
1127,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Bridge HU,29,44,0.4,3.0,0.8,0.5,79,100,3
1128,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,8,Ibanez Power Strat Clean Bridge HU,55,44,0.4,3.0,0.8,0.5,70,100,3
1129,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Bridge HU,54,36,,,,,97,100,3
1130,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,1,35,0.4,3.0,0.8,0.5,75,100,3
1131,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,26,37,0.4,3.0,0.8,0.5,100,100,3
1132,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Bridge HU,12,69,,,,,58,100,3
1133,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Bridge HU,38,19,,,,,66,100,3
1134,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Bridge HU,18,35,0.4,3.0,0.8,0.5,69,100,3
1135,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,70,47,0.4,3.0,0.8,0.5,51,100,3
1136,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,16,Ibanez Power Strat Clean Bridge HU,61,52,,,,,92,100,3
1137,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,17,Ibanez Power Strat Clean Bridge HU,78,28,0.4,3.0,0.8,0.5,72,100,3
1138,G53-40100-1111-235_powerchords_root_40_47_52.wav,,,,,18,Ibanez Power Strat Clean Bridge HU,51,39,,,,,62,100,3
1139,G53-40100-1111-235_powerchords_root_40_47_52.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Bridge HU,38,34,0.4,3.0,0.8,0.5,95,100,3
1140,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,0,Ibanez Power Strat Clean Bridge HU,33,75,0.4,3.0,0.8,0.5,50,100,3
1141,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Bridge HU,67,60,,,,,92,100,3
1142,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,2,Ibanez Power Strat Clean Bridge HU,42,27,0.4,3.0,0.8,0.5,75,100,3
1143,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,3,Ibanez Power Strat Clean Bridge HU,29,30,0.4,3.0,0.8,0.5,54,100,3
1144,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Bridge HU,42,64,0.4,3.0,0.8,0.5,58,100,3
1145,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Bridge HU,61,71,,,,,100,100,3
1146,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Bridge HU,23,61,,,,,74,100,3
1147,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,7,Ibanez Power Strat Clean Bridge HU,45,80,0.4,3.0,0.8,0.5,78,100,3
1148,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Bridge HU,61,19,,,,,50,100,3
1149,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,9,Ibanez Power Strat Clean Bridge HU,64,48,,,,,90,100,3
1150,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,56,57,0.4,3.0,0.8,0.5,86,100,3
1151,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,11,Ibanez Power Strat Clean Bridge HU,29,59,,,,,53,100,3
1152,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,12,Ibanez Power Strat Clean Bridge HU,29,27,,,,,57,100,3
1153,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Bridge HU,14,34,,,,,89,100,3
1154,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,14,Ibanez Power Strat Clean Bridge HU,47,42,,,,,56,100,3
1155,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,41,75,,,,,60,100,3
1156,G53-41101-1111-236_powerchords_root_41_48_53.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Bridge HU,20,16,0.4,3.0,0.8,0.5,97,100,3
1157,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,17,Ibanez Power Strat Clean Bridge HU,12,30,,,,,80,100,3
1158,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,18,Ibanez Power Strat Clean Bridge HU,16,75,,,,,91,100,3
1159,G53-41101-1111-236_powerchords_root_41_48_53.wav,,,,,19,Ibanez Power Strat Clean Bridge HU,62,43,0.4,3.0,0.8,0.5,93,100,3
1160,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Bridge HU,22,63,0.4,3.0,0.8,0.5,84,100,3
1161,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,1,Ibanez Power Strat Clean Bridge HU,41,71,0.4,3.0,0.8,0.5,97,100,3
1162,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,2,Ibanez Power Strat Clean Bridge HU,17,52,,,,,61,100,3
1163,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Bridge HU,50,25,0.4,3.0,0.8,0.5,94,100,3
1164,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,4,Ibanez Power Strat Clean Bridge HU,27,43,0.4,3.0,0.8,0.5,53,100,3
1165,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,5,Ibanez Power Strat Clean Bridge HU,34,25,,,,,64,100,3
1166,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Bridge HU,68,62,0.4,3.0,0.8,0.5,76,100,3
1167,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Bridge HU,65,35,,,,,60,100,3
1168,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Bridge HU,22,37,0.4,3.0,0.8,0.5,90,100,3
1169,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,9,Ibanez Power Strat Clean Bridge HU,57,40,0.4,3.0,0.8,0.5,78,100,3
1170,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,10,Ibanez Power Strat Clean Bridge HU,77,22,0.4,3.0,0.8,0.5,55,100,3
1171,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,79,39,,,,,81,100,3
1172,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Bridge HU,64,59,0.4,3.0,0.8,0.5,97,100,3
1173,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,13,Ibanez Power Strat Clean Bridge HU,21,62,,,,,54,100,3
1174,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,14,Ibanez Power Strat Clean Bridge HU,79,77,,,,,75,100,3
1175,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,9,42,,,,,89,100,3
1176,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,16,Ibanez Power Strat Clean Bridge HU,4,70,,,,,59,100,3
1177,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,17,Ibanez Power Strat Clean Bridge HU,70,24,,,,,82,100,3
1178,G53-42102-1111-237_powerchords_root_42_49_54.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Bridge HU,77,32,0.4,3.0,0.8,0.5,51,100,3
1179,G53-42102-1111-237_powerchords_root_42_49_54.wav,,,,,19,Ibanez Power Strat Clean Bridge HU,39,64,0.4,3.0,0.8,0.5,66,100,3
1180,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,0,Ibanez Power Strat Clean Bridge HU,17,40,,,,,85,100,3
1181,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Bridge HU,39,74,0.4,3.0,0.8,0.5,97,100,3
1182,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,2,Ibanez Power Strat Clean Bridge HU,1,39,0.4,3.0,0.8,0.5,57,100,3
1183,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,3,Ibanez Power Strat Clean Bridge HU,43,50,0.4,3.0,0.8,0.5,75,100,3
1184,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Bridge HU,4,17,,,,,73,100,3
1185,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,5,Ibanez Power Strat Clean Bridge HU,16,30,,,,,82,100,3
1186,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Bridge HU,11,79,,,,,59,100,3
1187,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,7,Ibanez Power Strat Clean Bridge HU,22,38,,,,,75,100,3
1188,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,8,Ibanez Power Strat Clean Bridge HU,30,51,,,,,75,100,3
1189,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Bridge HU,17,23,,,,,51,100,3
1190,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,62,49,0.4,3.0,0.8,0.5,83,100,3
1191,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,68,56,0.4,3.0,0.8,0.5,74,100,3
1192,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,12,Ibanez Power Strat Clean Bridge HU,41,79,0.4,3.0,0.8,0.5,100,100,3
1193,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,13,Ibanez Power Strat Clean Bridge HU,72,29,0.4,3.0,0.8,0.5,68,100,3
1194,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Bridge HU,74,44,,,,,51,100,3
1195,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,31,39,,,,,100,100,3
1196,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Bridge HU,42,60,,,,,91,100,3
1197,G53-43103-1111-238_powerchords_root_43_50_55.wav,,,,,17,Ibanez Power Strat Clean Bridge HU,72,61,0.4,3.0,0.8,0.5,92,100,3
1198,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Bridge HU,48,33,,,,,82,100,3
1199,G53-43103-1111-238_powerchords_root_43_50_55.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Bridge HU,4,52,0.4,3.0,0.8,0.5,87,100,3
1200,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Bridge HU,62,76,0.4,3.0,0.8,0.5,52,100,3
1201,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Bridge HU,43,63,,,,,70,100,3
1202,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,2,Ibanez Power Strat Clean Bridge HU,58,20,,,,,54,100,3
1203,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Bridge HU,77,24,0.4,3.0,0.8,0.5,63,100,3
1204,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,4,Ibanez Power Strat Clean Bridge HU,20,21,0.4,3.0,0.8,0.5,74,100,3
1205,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,5,Ibanez Power Strat Clean Bridge HU,61,15,0.4,3.0,0.8,0.5,80,100,3
1206,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,6,Ibanez Power Strat Clean Bridge HU,7,52,0.4,3.0,0.8,0.5,68,100,3
1207,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Bridge HU,11,50,0.4,3.0,0.8,0.5,91,100,3
1208,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Bridge HU,15,32,0.4,3.0,0.8,0.5,74,100,3
1209,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Bridge HU,58,24,,,,,61,100,3
1210,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,1,41,,,,,69,100,3
1211,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,59,34,,,,,95,100,3
1212,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Bridge HU,21,73,0.4,3.0,0.8,0.5,79,100,3
1213,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Bridge HU,76,43,,,,,100,100,3
1214,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,14,Ibanez Power Strat Clean Bridge HU,23,30,0.4,3.0,0.8,0.5,78,100,3
1215,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,10,74,,,,,70,100,3
1216,G53-44104-1111-239_powerchords_root_44_51_56.wav,,,,,16,Ibanez Power Strat Clean Bridge HU,52,42,,,,,82,100,3
1217,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,17,Ibanez Power Strat Clean Bridge HU,6,75,,,,,73,100,3
1218,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Bridge HU,34,67,0.4,3.0,0.8,0.5,82,100,3
1219,G53-44104-1111-239_powerchords_root_44_51_56.wav,"[30, 54]",,2.0,,19,Ibanez Power Strat Clean Bridge HU,59,63,,,,,86,100,3
1220,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Bridge HU,66,51,0.4,3.0,0.8,0.5,83,100,3
1221,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,1,Ibanez Power Strat Clean Bridge HU,55,72,,,,,61,100,3
1222,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,2,Ibanez Power Strat Clean Bridge HU,63,72,0.4,3.0,0.8,0.5,96,100,3
1223,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Bridge HU,31,47,0.4,3.0,0.8,0.5,56,100,3
1224,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,4,Ibanez Power Strat Clean Bridge HU,32,75,0.4,3.0,0.8,0.5,62,100,3
1225,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Bridge HU,21,67,,,,,62,100,3
1226,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,6,Ibanez Power Strat Clean Bridge HU,12,39,,,,,98,100,3
1227,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Bridge HU,41,25,,,,,89,100,3
1228,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,8,Ibanez Power Strat Clean Bridge HU,8,34,,,,,80,100,3
1229,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,9,Ibanez Power Strat Clean Bridge HU,66,45,0.4,3.0,0.8,0.5,87,100,3
1230,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,36,24,0.4,3.0,0.8,0.5,51,100,3
1231,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,28,51,,,,,61,100,3
1232,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,12,Ibanez Power Strat Clean Bridge HU,16,39,0.4,3.0,0.8,0.5,52,100,3
1233,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,13,Ibanez Power Strat Clean Bridge HU,22,31,,,,,80,100,3
1234,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Bridge HU,52,21,,,,,90,100,3
1235,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,15,Ibanez Power Strat Clean Bridge HU,23,45,,,,,60,100,3
1236,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,16,Ibanez Power Strat Clean Bridge HU,55,37,0.4,3.0,0.8,0.5,93,100,3
1237,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,17,Ibanez Power Strat Clean Bridge HU,57,15,0.4,3.0,0.8,0.5,61,100,3
1238,G53-45105-1111-240_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,18,Ibanez Power Strat Clean Bridge HU,26,46,0.4,3.0,0.8,0.5,76,100,3
1239,G53-45105-1111-240_powerchords_root_45_52_57.wav,,,,,19,Ibanez Power Strat Clean Bridge HU,14,58,0.4,3.0,0.8,0.5,87,100,3
1240,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,0,Ibanez Power Strat Clean Bridge HU,37,74,0.4,3.0,0.8,0.5,96,100,3
1241,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,1,Ibanez Power Strat Clean Bridge HU,61,33,0.4,3.0,0.8,0.5,76,100,3
1242,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,2,Ibanez Power Strat Clean Bridge HU,73,43,0.4,3.0,0.8,0.5,74,100,3
1243,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,3,Ibanez Power Strat Clean Bridge HU,4,41,,,,,86,100,3
1244,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,4,Ibanez Power Strat Clean Bridge HU,30,24,,,,,70,100,3
1245,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Bridge HU,47,77,0.4,3.0,0.8,0.5,77,100,3
1246,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,6,Ibanez Power Strat Clean Bridge HU,28,69,0.4,3.0,0.8,0.5,54,100,3
1247,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,7,Ibanez Power Strat Clean Bridge HU,54,44,,,,,90,100,3
1248,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,8,Ibanez Power Strat Clean Bridge HU,30,42,0.4,3.0,0.8,0.5,61,100,3
1249,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,9,Ibanez Power Strat Clean Bridge HU,67,74,0.4,3.0,0.8,0.5,72,100,3
1250,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,10,Ibanez Power Strat Clean Bridge HU,37,16,0.4,3.0,0.8,0.5,55,100,3
1251,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,11,Ibanez Power Strat Clean Bridge HU,22,38,,,,,89,100,3
1252,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,12,Ibanez Power Strat Clean Bridge HU,15,26,,,,,66,100,3
1253,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,13,Ibanez Power Strat Clean Bridge HU,47,26,,,,,90,100,3
1254,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Bridge HU,71,16,,,,,60,100,3
1255,G53-45200-1111-248_powerchords_root_45_52_57.wav,"[30, 54]",,2.0,,15,Ibanez Power Strat Clean Bridge HU,71,57,0.4,3.0,0.8,0.5,51,100,3
1256,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,16,Ibanez Power Strat Clean Bridge HU,44,78,,,,,77,100,3
1257,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,17,Ibanez Power Strat Clean Bridge HU,45,32,0.4,3.0,0.8,0.5,98,100,3
1258,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,18,Ibanez Power Strat Clean Bridge HU,65,77,0.4,3.0,0.8,0.5,52,100,3
1259,G53-45200-1111-248_powerchords_root_45_52_57.wav,,,,,19,Ibanez Power Strat Clean Bridge HU,10,18,0.4,3.0,0.8,0.5,99,100,3
1260,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,0,Ibanez Power Strat Clean Bridge HU,53,22,0.4,3.0,0.8,0.5,61,100,3
1261,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,1,Ibanez Power Strat Clean Bridge HU,49,19,0.4,3.0,0.8,0.5,79,100,3
1262,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,2,Ibanez Power Strat Clean Bridge HU,21,38,,,,,66,100,3
1263,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,3,Ibanez Power Strat Clean Bridge HU,51,80,0.4,3.0,0.8,0.5,72,100,3
1264,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,4,Ibanez Power Strat Clean Bridge HU,30,51,,,,,66,100,3
1265,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,5,Ibanez Power Strat Clean Bridge HU,30,64,0.4,3.0,0.8,0.5,100,100,3
1266,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,6,Ibanez Power Strat Clean Bridge HU,28,54,0.4,3.0,0.8,0.5,66,100,3
1267,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,7,Ibanez Power Strat Clean Bridge HU,19,34,,,,,88,100,3
1268,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,8,Ibanez Power Strat Clean Bridge HU,77,40,0.4,3.0,0.8,0.5,98,100,3
1269,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,9,Ibanez Power Strat Clean Bridge HU,15,54,0.4,3.0,0.8,0.5,84,100,3
1270,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,10,Ibanez Power Strat Clean Bridge HU,9,77,0.4,3.0,0.8,0.5,61,100,3
1271,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,11,Ibanez Power Strat Clean Bridge HU,77,20,,,,,99,100,3
1272,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,12,Ibanez Power Strat Clean Bridge HU,70,80,0.4,3.0,0.8,0.5,81,100,3
1273,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,13,Ibanez Power Strat Clean Bridge HU,50,19,,,,,89,100,3
1274,G53-46106-1111-241_powerchords_root_46_53_58.wav,"[30, 54]",,2.0,,14,Ibanez Power Strat Clean Bridge HU,57,42,,,,,98,100,3
1275,G53-46106-1111-241_powerchords_root_46_53_58.wav,,,,,15,Ibanez Power Strat Clean Bridge HU,24,16,,,,,69,100,3
