,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain,model,chords
1096,"[30, 54]",,2.0,,16,20.0,21.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-53303-1111-264_powerchords_root_53_60_65
1097,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-53303-1111-264_powerchords_root_53_60_65
1098,"[30, 54]",,2.0,,18,20.0,25.0,0.4,3.0,0.8,0.5,56.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-53303-1111-264_powerchords_root_53_60_65
1099,,,,,19,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-53303-1111-264_powerchords_root_53_60_65
1100,"[30, 54]",,2.0,,0,20.0,37.0,0.4,3.0,0.8,0.5,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1101,,,,,1,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1102,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,69.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1103,,,,,3,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1104,"[30, 54]",,2.0,,4,20.0,64.0,0.4,3.0,0.8,0.5,98.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1105,,,,,5,,,0.4,3.0,0.8,0.5,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1106,"[30, 54]",,2.0,,6,20.0,21.0,,,,,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1107,"[30, 54]",,2.0,,7,,,0.4,3.0,0.8,0.5,68.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1108,"[30, 54]",,2.0,,8,20.0,31.0,0.4,3.0,0.8,0.5,81.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1109,,,,,9,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1110,,,,,10,20.0,41.0,0.4,3.0,0.8,0.5,79.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1111,"[30, 54]",,2.0,,11,20.0,48.0,,,,,100.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1112,,,,,12,20.0,53.0,0.4,3.0,0.8,0.5,74.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1113,,,,,13,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1114,"[30, 54]",,2.0,,14,20.0,31.0,,,,,81.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1115,,,,,15,20.0,38.0,0.4,3.0,0.8,0.5,87.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1116,,,,,16,20.0,62.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1117,,,,,17,,,0.4,3.0,0.8,0.5,69.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1118,,,,,18,,,0.4,3.0,0.8,0.5,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1119,,,,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-51301-1111-262_powerchords_root_51_58_63
1120,,,,,0,20.0,56.0,0.4,3.0,0.8,0.5,67.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1121,"[30, 54]",,2.0,,1,20.0,50.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1122,,,,,2,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1123,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1124,"[30, 54]",,2.0,,4,20.0,62.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1125,,,,,5,,,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1126,,,,,6,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1127,"[30, 54]",,2.0,,7,20.0,54.0,0.4,3.0,0.8,0.5,51.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1128,,,,,8,20.0,34.0,0.4,3.0,0.8,0.5,67.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1129,"[30, 54]",,2.0,,9,,,0.4,3.0,0.8,0.5,56.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1130,,,,,10,20.0,48.0,,,,,65.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1131,"[30, 54]",,2.0,,11,,,,,,,50.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1132,"[30, 54]",,2.0,,12,20.0,45.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1133,,,,,13,20.0,21.0,0.4,3.0,0.8,0.5,94.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1134,"[30, 54]",,2.0,,14,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1135,,,,,15,,,,,,,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1136,,,,,16,20.0,66.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1137,,,,,17,,,,,,,69.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1138,"[30, 54]",,2.0,,18,,,0.4,3.0,0.8,0.5,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1139,,,,,19,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-63504-1111-291_powerchords_root_63_70_75
1140,,,,,0,20.0,59.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1141,,,,,1,20.0,45.0,,,,,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1142,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1143,,,,,3,,,0.4,3.0,0.8,0.5,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1144,,,,,4,20.0,42.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1145,"[30, 54]",,2.0,,5,20.0,62.0,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1146,,,,,6,20.0,34.0,0.4,3.0,0.8,0.5,74.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1147,"[30, 54]",,2.0,,7,,,0.4,3.0,0.8,0.5,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1148,,,,,8,,,0.4,3.0,0.8,0.5,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1149,,,,,9,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1150,"[30, 54]",,2.0,,10,20.0,48.0,,,,,74.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1151,,,,,11,,,,,,,78.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1152,"[30, 54]",,2.0,,12,20.0,50.0,,,,,66.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1153,,,,,13,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1154,"[30, 54]",,2.0,,14,20.0,30.0,0.4,3.0,0.8,0.5,82.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1155,,,,,15,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1156,"[30, 54]",,2.0,,16,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1157,"[30, 54]",,2.0,,17,20.0,69.0,,,,,87.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1158,"[30, 54]",,2.0,,18,,,,,,,78.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1159,"[30, 54]",,2.0,,19,20.0,25.0,0.4,3.0,0.8,0.5,97.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-45105-1111-240_powerchords_root_45_52_57
1160,,,,,0,20.0,26.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1161,"[30, 54]",,2.0,,1,,,0.4,3.0,0.8,0.5,96.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1162,"[30, 54]",,2.0,,2,,,,,,,97.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1163,"[30, 54]",,2.0,,3,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1164,"[30, 54]",,2.0,,4,20.0,53.0,,,,,94.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1165,,,,,5,20.0,33.0,0.4,3.0,0.8,0.5,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1166,,,,,6,,,,,,,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1167,"[30, 54]",,2.0,,7,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1168,"[30, 54]",,2.0,,8,20.0,52.0,,,,,61.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1169,"[30, 54]",,2.0,,9,20.0,27.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1170,"[30, 54]",,2.0,,10,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1171,"[30, 54]",,2.0,,11,20.0,21.0,,,,,82.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1172,,,,,12,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1173,,,,,13,,,,,,,96.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1174,"[30, 54]",,2.0,,14,20.0,64.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1175,,,,,15,20.0,44.0,0.4,3.0,0.8,0.5,85.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1176,"[30, 54]",,2.0,,16,20.0,64.0,,,,,88.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1177,"[30, 54]",,2.0,,17,20.0,39.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1178,,,,,18,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1179,,,,,19,20.0,28.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55400-1111-274_powerchords_root_55_62_67
1180,"[30, 54]",,2.0,,0,,,0.4,3.0,0.8,0.5,50.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1181,"[30, 54]",,2.0,,1,20.0,70.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1182,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1183,,,,,3,20.0,23.0,,,,,73.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1184,"[30, 54]",,2.0,,4,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1185,,,,,5,20.0,58.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1186,"[30, 54]",,2.0,,6,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1187,"[30, 54]",,2.0,,7,20.0,28.0,,,,,67.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1188,"[30, 54]",,2.0,,8,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1189,"[30, 54]",,2.0,,9,,,0.4,3.0,0.8,0.5,64.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1190,,,,,10,20.0,68.0,0.4,3.0,0.8,0.5,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1191,"[30, 54]",,2.0,,11,20.0,37.0,0.4,3.0,0.8,0.5,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1192,,,,,12,20.0,23.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1193,"[30, 54]",,2.0,,13,20.0,56.0,,,,,92.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1194,"[30, 54]",,2.0,,14,20.0,44.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1195,,,,,15,20.0,27.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1196,"[30, 54]",,2.0,,16,,,0.4,3.0,0.8,0.5,53.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1197,"[30, 54]",,2.0,,17,20.0,58.0,0.4,3.0,0.8,0.5,52.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1198,,,,,18,,,0.4,3.0,0.8,0.5,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1199,,,,,19,,,,,,,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54304-1111-265_powerchords_root_54_61_66
1200,"[30, 54]",,2.0,,0,,,,,,,54.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1201,,,,,1,20.0,23.0,,,,,83.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1202,"[30, 54]",,2.0,,2,20.0,23.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1203,"[30, 54]",,2.0,,3,,,,,,,89.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1204,,,,,4,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1205,"[30, 54]",,2.0,,5,20.0,57.0,,,,,84.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1206,"[30, 54]",,2.0,,6,20.0,44.0,0.4,3.0,0.8,0.5,50.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1207,"[30, 54]",,2.0,,7,,,,,,,97.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1208,,,,,8,20.0,34.0,,,,,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1209,,,,,9,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1210,,,,,10,20.0,30.0,,,,,82.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1211,,,,,11,20.0,38.0,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1212,,,,,12,20.0,20.0,0.4,3.0,0.8,0.5,50.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1213,"[30, 54]",,2.0,,13,20.0,54.0,,,,,78.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1214,"[30, 54]",,2.0,,14,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1215,,,,,15,20.0,46.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1216,"[30, 54]",,2.0,,16,20.0,53.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1217,,,,,17,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1218,,,,,18,,,0.4,3.0,0.8,0.5,80.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1219,,,,,19,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-54209-1111-257_powerchords_root_54_61_66
1220,"[30, 54]",,2.0,,0,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1221,"[30, 54]",,2.0,,1,20.0,61.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1222,"[30, 54]",,2.0,,2,,,0.4,3.0,0.8,0.5,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1223,"[30, 54]",,2.0,,3,,,,,,,54.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1224,"[30, 54]",,2.0,,4,20.0,27.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1225,,,,,5,20.0,35.0,,,,,86.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1226,"[30, 54]",,2.0,,6,20.0,49.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1227,"[30, 54]",,2.0,,7,20.0,56.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1228,,,,,8,20.0,37.0,0.4,3.0,0.8,0.5,58.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1229,,,,,9,20.0,69.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1230,,,,,10,,,0.4,3.0,0.8,0.5,98.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1231,,,,,11,20.0,31.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1232,"[30, 54]",,2.0,,12,20.0,46.0,,,,,61.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1233,,,,,13,,,0.4,3.0,0.8,0.5,77.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1234,,,,,14,20.0,30.0,,,,,95.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1235,"[30, 54]",,2.0,,15,20.0,64.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1236,"[30, 54]",,2.0,,16,20.0,31.0,,,,,76.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1237,"[30, 54]",,2.0,,17,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1238,,,,,18,20.0,55.0,0.4,3.0,0.8,0.5,96.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1239,"[30, 54]",,2.0,,19,20.0,50.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-64409-1111-283_powerchords_root_64_71_76
1240,,,,,0,20.0,56.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1241,"[30, 54]",,2.0,,1,20.0,22.0,,,,,65.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1242,,,,,2,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1243,"[30, 54]",,2.0,,3,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1244,"[30, 54]",,2.0,,4,,,0.4,3.0,0.8,0.5,67.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1245,"[30, 54]",,2.0,,5,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1246,,,,,6,,,0.4,3.0,0.8,0.5,93.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1247,"[30, 54]",,2.0,,7,20.0,42.0,0.4,3.0,0.8,0.5,55.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1248,"[30, 54]",,2.0,,8,20.0,31.0,,,,,57.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1249,,,,,9,,,,,,,73.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1250,,,,,10,,,0.4,3.0,0.8,0.5,98.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1251,,,,,11,20.0,55.0,0.4,3.0,0.8,0.5,56.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1252,"[30, 54]",,2.0,,12,20.0,70.0,0.4,3.0,0.8,0.5,59.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1253,,,,,13,20.0,21.0,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1254,,,,,14,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1255,"[30, 54]",,2.0,,15,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1256,"[30, 54]",,2.0,,16,20.0,31.0,,,,,72.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1257,"[30, 54]",,2.0,,17,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1258,"[30, 54]",,2.0,,18,,,0.4,3.0,0.8,0.5,99.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1259,,,,,19,20.0,70.0,0.4,3.0,0.8,0.5,53.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-61502-1111-289_powerchords_root_61_68_73
1260,,,,,0,,,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
1261,,,,,1,20.0,20.0,0.4,3.0,0.8,0.5,95.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
1262,"[30, 54]",,2.0,,2,,,,,,,,,,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
1263,"[30, 54]",,2.0,,3,20.0,47.0,,,,,66.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
1264,,,,,4,20.0,54.0,0.4,3.0,0.8,0.5,,,,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
1265,"[30, 54]",,2.0,,5,20.0,31.0,,,,,75.0,100.0,3.0,Ibanez Power Strat Clean Bridge HU,G53-55210-1111-258_powerchords_root_55_62_67
